timestamp,coord_x,coord_y,vehicle_type,speed,traffic_density,hour,is_peak_hour,is_large_vehicle,is_large_vehicle_ratio,cluster,congestion_severity
2024-01-01 00:30:00,9.866395785011754,2.175879399316445,car,36.29558366065836,high,0,0,1,1.0,2,1.1852208169670821
2024-01-01 04:29:00,3.742707957561203,1.33778144993968,car,21.146735677819397,medium,4,0,1,1.0,4,1.2951088107393536
2024-01-01 18:39:00,3.706421470668909,9.533071675823725,bus,22.273631103468997,medium,18,1,1,1.0,3,1.2575456298843666
2024-01-01 02:49:00,8.127995672575025,0.7266558758115671,motorcycle,9.789976791237564,high,2,0,0,0.0,1,2.510501160438122
2024-01-01 21:14:00,9.472485773838587,1.9909341993592566,car,31.69944711051483,low,21,0,1,1.0,1,0.47167588149141954
2024-01-01 13:42:00,9.860010638228708,3.4782234743304596,motorcycle,28.39095061723401,high,13,0,0,0.0,1,1.5804524691382995
2024-01-01 10:06:00,7.533781852589416,6.202348489611205,car,18.116153292599293,high,10,0,1,1.0,2,2.0941923353700354
2024-01-01 12:15:00,3.762595855309158,5.448010852760984,motorcycle,31.93798713767092,high,12,0,0,0.0,0,1.4031006431164539
2024-01-01 04:30:00,0.8350071669866876,1.2564349241231398,bus,40.270703006441394,medium,4,0,1,1.0,4,0.6576432331186202
2024-01-01 08:36:00,7.771469159274368,2.897279837382146,car,27.844320565810502,low,8,1,1,1.0,1,0.5359279905698249
2024-01-01 07:21:00,5.58404249735805,2.387517710860241,bus,32.68166949821974,low,7,1,1,1.0,1,0.4553055083630043
2024-01-01 14:32:00,4.242220092469763,2.135428544903414,car,32.73311249585164,medium,14,0,1,1.0,4,0.9088962501382786
2024-01-01 07:30:00,9.06354385094736,4.111443364799871,bus,17.956701728210398,high,7,1,1,1.0,2,2.10216491358948
2024-01-01 16:56:00,1.1119748230615134,7.040314525916569,car,50.56585820707596,medium,16,1,1,1.0,3,0.3144713930974679
2024-01-01 13:48:00,4.926251042908591,2.1745293221723596,motorcycle,25.29150169877716,medium,13,0,0,0.0,4,1.1569499433740946
2024-01-01 11:09:00,0.11353644767419069,3.666788797029814,motorcycle,36.56116201860271,low,11,0,0,0.0,4,0.3906472996899549
2024-01-01 19:40:00,4.6866064199412625,3.909174268411623,motorcycle,37.6921527722905,low,19,0,0,0.0,3,0.3717974537951584
2024-01-01 03:18:00,0.5630327568183735,9.764565294354101,motorcycle,28.604048728842482,medium,3,0,0,0.0,0,1.046531709038584
2024-01-01 16:52:00,1.1881791626807192,9.546663568790688,motorcycle,36.06795025059635,medium,16,1,0,0.0,3,0.7977349916467884
2024-01-01 01:09:00,1.1752624677710488,8.001375827520759,motorcycle,32.458192218163894,low,1,0,0,0.0,0,0.4590301296972684
2024-01-01 00:01:00,6.492103021160636,2.4165892081918514,motorcycle,15.823602427725941,low,0,0,0,0.0,2,0.7362732928712342
2024-01-01 10:34:00,7.460448792654233,0.6803731409166969,bus,26.677272987499116,high,10,0,1,1.0,1,1.6661363506250444
2024-01-01 15:25:00,5.833687650971596,3.1690413772062476,bus,23.87449097645938,medium,15,0,1,1.0,1,1.2041836341180205
2024-01-01 07:41:00,9.621725484745419,2.6679454943383085,motorcycle,25.38254958653873,high,7,1,0,0.0,1,1.7308725206730635
2024-01-01 01:25:00,3.748705795237041,5.059258001463939,motorcycle,16.959968221633623,high,1,0,0,0.0,0,2.152001588918319
2024-01-01 04:34:00,2.8571208628186073,7.777279100677931,motorcycle,41.2643371674603,high,4,0,0,0.0,0,0.9367831416269852
2024-01-01 00:03:00,8.685991281894603,8.583229388788581,motorcycle,46.01992654613413,low,0,0,0,0.0,2,0.23300122423109784
2024-01-01 11:09:00,2.235958385194526,8.448640854105085,car,39.78002975998409,high,11,0,1,1.0,0,1.0109985120007956
2024-01-01 01:54:00,9.632225394406113,3.5967556122306776,motorcycle,42.705292241471426,low,1,0,0,0.0,2,0.2882451293088096
2024-01-01 13:37:00,0.12154474689816341,6.8723434346068295,motorcycle,26.553651629918438,low,13,0,0,0.0,0,0.5574391395013595
2024-01-01 21:01:00,9.69878826707639,3.1283419752422006,car,23.637431650139636,low,21,0,1,1.0,1,0.6060428058310061
2024-01-01 14:16:00,0.43159911950576113,0.6090554323518271,car,22.214129531882882,medium,14,0,1,1.0,4,1.2595290156039038
2024-01-01 02:21:00,8.911431136980712,7.015652656029423,motorcycle,36.44064922957223,high,2,0,0,0.0,2,1.1779675385213886
2024-01-01 05:47:00,5.277011090862999,0.09827552569787845,car,32.2706305314415,low,5,0,1,1.0,4,0.46215615780930835
2024-01-01 14:15:00,9.929647961193004,4.0918258745848854,motorcycle,29.227782884015742,medium,14,0,0,0.0,1,1.0257405705328086
2024-01-01 16:45:00,0.7379656473539886,3.293792693020757,motorcycle,42.95148544195343,medium,16,1,0,0.0,4,0.5682838186015523
2024-01-01 17:59:00,5.538542844013207,6.933775385188524,motorcycle,34.04941353815343,medium,17,1,0,0.0,3,0.865019548728219
2024-01-01 00:46:00,9.69302535619099,7.662454727603789,motorcycle,21.61342362479415,low,0,0,0,0.0,2,0.6397762729200974
2024-01-01 06:02:00,5.230978441701488,3.040946359712838,motorcycle,23.190911708643053,low,6,0,0,0.0,4,0.613484804855949
2024-01-01 05:59:00,6.293986381352625,8.116270144448535,motorcycle,36.81993299254145,low,5,0,0,0.0,2,0.3863344501243091
2024-01-01 20:29:00,6.957486889846171,2.9391676050493376,car,40.41732852654597,medium,20,0,1,1.0,1,0.6527557157818009
2024-01-01 23:50:00,4.545410647677732,4.463263599865613,car,35.5168023225597,low,23,0,1,1.0,3,0.408053294624005
2024-01-01 13:29:00,6.275580800840634,7.270185270141339,motorcycle,48.968887478720816,high,13,0,0,0.0,3,0.5515556260639591
2024-01-01 02:56:00,5.843143119231002,6.9292022922478855,motorcycle,46.35007165731419,low,2,0,0,0.0,2,0.2274988057114302
2024-01-01 20:05:00,9.01158010490989,9.873684723122,car,34.41035834850763,low,20,0,1,1.0,3,0.42649402752487287
2024-01-01 11:59:00,0.4544638034145787,2.2516102421593187,motorcycle,21.614193405184977,high,11,0,0,0.0,4,1.919290329740751
2024-01-01 04:51:00,2.809631895922303,6.623179135395824,bus,16.900124882682324,low,4,0,1,1.0,0,0.7183312519552947
2024-01-01 20:28:00,9.504114840765588,6.096819082757774,car,26.126182549852853,low,20,0,1,1.0,3,0.5645636241691191
2024-01-01 03:14:00,8.902637838909163,9.150984544900298,motorcycle,37.53213446416157,low,3,0,0,0.0,2,0.37446442559730714
2024-01-01 12:51:00,4.55656752785713,1.5636214164487505,motorcycle,48.26647079311938,low,12,0,0,0.0,4,0.19555882011467698
2024-01-01 07:58:00,6.201325978015367,7.517981635869329,motorcycle,34.174470344108,medium,7,1,0,0.0,2,0.8608509885297333
2024-01-01 10:51:00,2.7738118298113266,5.682686162687683,motorcycle,41.68722794231236,low,10,0,0,0.0,0,0.3052128676281273
2024-01-01 13:39:00,1.881211597237613,2.746658697879054,motorcycle,27.546925138121978,high,13,0,0,0.0,4,1.6226537430939012
2024-01-01 09:44:00,4.636984049399821,4.744349141471741,car,36.2276912522755,high,9,1,1,1.0,4,1.188615437386225
2024-01-01 14:22:00,3.533522280260528,3.337765970697978,motorcycle,38.23356829477173,medium,14,0,0,0.0,4,0.725547723507609
2024-01-01 04:44:00,5.836561118508721,5.793134027884609,motorcycle,10.204057241474718,low,4,0,0,0.0,2,0.8299323793087547
2024-01-01 19:52:00,0.7773463696498484,8.89000610814666,motorcycle,25.8656119762349,high,19,0,0,0.0,3,1.706719401188255
2024-01-01 16:52:00,9.743948076661665,5.6930498441220205,motorcycle,39.497003842778696,medium,16,1,0,0.0,1,0.6834332052407102
2024-01-01 16:12:00,9.86210744479603,6.31722418326584,motorcycle,32.74468335636565,low,16,1,0,0.0,1,0.45425527739390587
2024-01-01 00:26:00,6.981617140197452,5.187478471147094,motorcycle,18.03484951849067,medium,0,0,0,0.0,2,1.3988383493836443
2024-01-01 22:18:00,5.360963663441204,0.5116550644547591,motorcycle,5.698776242726439,low,22,0,0,0.0,1,0.9050203959545594
2024-01-01 06:53:00,3.0952761628632777,2.3285855687609427,car,26.342192546979938,medium,6,0,1,1.0,4,1.1219269151006688
2024-01-01 11:25:00,8.137950197069486,4.920017294320828,motorcycle,29.28414307106121,medium,11,0,0,0.0,1,1.023861897631293
2024-01-01 22:33:00,6.847311725538793,3.1023528374470475,car,21.160770501716545,high,22,0,1,1.0,1,1.941961474914173
2024-01-01 05:46:00,1.626169393448913,1.8176359776119422,motorcycle,31.430849370279944,high,5,0,0,0.0,4,1.4284575314860029
2024-01-01 06:06:00,9.109271844938425,5.041328419184383,motorcycle,35.063867472328944,medium,6,0,0,0.0,2,0.8312044175890352
2024-01-01 03:21:00,8.22537242923169,3.2280979344785035,motorcycle,36.70687170726233,low,3,0,0,0.0,2,0.38821880487896115
2024-01-01 17:36:00,9.49799913291924,2.5810764317341475,car,6.440810750676778,low,17,1,1,1.0,1,0.892653154155387
2024-01-01 14:30:00,7.2571950838836,4.639854174403808,motorcycle,16.857149021918797,low,14,0,0,0.0,1,0.7190475163013533
2024-01-01 12:51:00,6.134151959357899,1.3328425808217315,motorcycle,26.953773516452642,low,12,0,0,0.0,1,0.550770441392456
2024-01-01 13:45:00,4.182430362906189,9.277457330754073,motorcycle,35.721731310374636,low,13,0,0,0.0,3,0.40463781149375605
2024-01-01 17:08:00,9.327284833540133,8.67702097919239,motorcycle,34.892340135500355,high,17,1,0,0.0,3,1.255382993224982
2024-01-01 10:47:00,8.660638895004084,7.076205857405354,motorcycle,34.71869947876676,medium,10,0,0,0.0,2,0.8427100173744414
2024-01-01 03:55:00,0.45218670106189407,1.062138275884562,car,26.165820580310683,high,3,0,1,1.0,4,1.691708970984466
2024-01-01 05:47:00,0.26366974497252005,7.75877254469693,motorcycle,26.72366562690039,low,5,0,0,0.0,0,0.5546055728849935
2024-01-01 22:42:00,3.7646336687804958,8.07957328109019,car,22.716707315782593,medium,22,0,1,1.0,3,1.2427764228072469
2024-01-01 15:31:00,8.105533307818328,7.677646177143377,motorcycle,37.68194128105848,low,15,0,0,0.0,3,0.37196764531569204
2024-01-01 12:55:00,9.872761293149445,1.1396588711924116,car,20.795112122604216,low,12,0,1,1.0,1,0.6534147979565964
2024-01-01 15:14:00,1.5041689110352818,6.439079570677647,car,38.5003639518957,medium,15,0,1,1.0,3,0.71665453493681
2024-01-01 03:09:00,5.941307153521351,8.343247957493986,motorcycle,32.07853238137646,low,3,0,0,0.0,2,0.46535779364372565
2024-01-01 01:11:00,3.8089085663102153,5.773534012196677,car,29.549555215448464,high,1,0,1,1.0,0,1.5225222392275768
2024-01-01 22:32:00,9.699143978146033,6.46407375228089,car,23.432896002235335,high,22,0,1,1.0,3,1.828355199888233
2024-01-01 14:08:00,8.421189231357086,4.5836347942630615,motorcycle,16.444581388358735,high,14,0,0,0.0,1,2.177770930582063
2024-01-01 15:08:00,8.383287047111379,5.287073198840526,motorcycle,23.523472436219542,low,15,0,0,0.0,1,0.6079421260630077
2024-01-01 15:40:00,4.686931597949703,0.34376858351725215,car,26.699931313751136,high,15,0,1,1.0,4,1.6650034343124431
2024-01-01 09:21:00,4.148195023376652,6.389630219732846,motorcycle,6.309756884187486,low,9,1,0,0.0,0,0.894837385263542
2024-01-01 01:44:00,2.7340707193070624,0.8144721289115919,motorcycle,28.026448446653358,low,1,0,0,0.0,4,0.5328925258891107
2024-01-01 18:12:00,0.5637549665092711,4.350145943402234,car,39.243573680260056,high,18,1,1,1.0,4,1.0378213159869971
2024-01-01 15:31:00,8.647223762550531,2.9265509766740783,motorcycle,35.67217905433873,high,15,0,0,0.0,1,1.2163910472830637
2024-01-01 13:50:00,8.129010091300776,5.454279502117131,car,25.037941242584925,low,13,0,1,1.0,1,0.5827009792902513
2024-01-01 22:00:00,9.997176732861305,1.3341633552320709,car,30.469362984152276,low,22,0,1,1.0,1,0.49217728359746205
2024-01-01 05:52:00,9.966368370739055,6.916434019733182,bus,24.438354305780003,low,5,0,1,1.0,2,0.5926940949036666
2024-01-01 17:43:00,5.5543170560262745,7.9501153692847035,motorcycle,31.487607333356962,low,17,1,0,0.0,3,0.47520654444405064
2024-01-01 14:15:00,7.689874151805105,1.633544497431565,motorcycle,45.401078237440316,high,14,0,0,0.0,1,0.7299460881279842
2024-01-01 17:13:00,9.44765729882428,1.0431308735188216,motorcycle,39.68498802624876,low,17,1,0,0.0,1,0.338583532895854
2024-01-01 02:21:00,8.496473906774115,1.4551548278735915,motorcycle,35.207943056927526,low,2,0,0,0.0,1,0.4132009490512079
2024-01-01 13:12:00,2.4734810174319763,8.771275618985017,motorcycle,25.071150876162818,low,13,0,0,0.0,0,0.5821474853972863
2024-01-01 09:04:00,4.505441353100935,5.281892617563562,motorcycle,37.499383929448385,low,9,1,0,0.0,0,0.37501026784252695
2024-01-01 19:24:00,1.2915941515149498,4.672609960075026,motorcycle,13.13123048626947,low,19,0,0,0.0,4,0.7811461585621754
2024-01-01 15:03:00,9.540510272587223,1.0671181910235428,motorcycle,27.476465180091093,medium,15,0,0,0.0,1,1.0841178273302967
2024-01-01 01:45:00,6.0617463445088005,6.495560067569618,car,35.8371141982395,medium,1,0,1,1.0,2,0.8054295267253501
2024-01-01 17:37:00,2.2864280550346274,8.6799959189509,car,37.40421214047751,medium,17,1,1,1.0,3,0.7531929286507496
2024-01-01 16:13:00,6.7170068440585675,8.281858693234529,car,36.69884490215741,high,16,1,1,1.0,3,1.1650577548921295
2024-01-01 20:01:00,6.181282404578958,6.2605470898080124,bus,32.948306892096944,low,20,0,1,1.0,3,0.4508615517983843
2024-01-01 03:02:00,3.5816271803284048,0.7527871665167363,motorcycle,28.04275020916117,high,3,0,0,0.0,4,1.5978624895419415
2024-01-01 00:06:00,1.1355759219962902,1.1239702717601296,bus,35.37975969826489,low,0,0,1,1.0,4,0.41033733836225184
2024-01-01 14:37:00,6.715731955927996,0.49308987109824676,car,20.471389594136994,medium,14,0,1,1.0,1,1.3176203468621002
2024-01-01 17:33:00,5.2030770090379335,2.574792164924693,motorcycle,21.5532273670675,low,17,1,0,0.0,1,0.6407795438822084
2024-01-01 23:26:00,7.723183917356393,1.3566146716037775,motorcycle,30.617346764602967,high,23,0,0,0.0,1,1.4691326617698517
2024-01-01 13:17:00,5.201635011119934,2.600480402524339,motorcycle,31.731976427087474,high,13,0,0,0.0,1,1.4134011786456262
2024-01-01 08:48:00,8.5218150031854,3.850580557189617,motorcycle,11.743848214353537,low,8,1,0,0.0,1,0.8042691964274411
2024-01-01 17:36:00,5.519068387744856,9.429827840711356,motorcycle,34.55146380949519,high,17,1,0,0.0,3,1.2724268095252405
2024-01-01 03:17:00,5.609379715353863,6.103760597816921,motorcycle,37.72728377919393,medium,3,0,0,0.0,2,0.7424238740268689
2024-01-01 00:04:00,8.76653602658345,8.349737856829623,car,29.227147625337047,low,0,0,1,1.0,2,0.5128808729110492
2024-01-01 11:07:00,4.034828662123971,7.103515007123322,motorcycle,53.74466283283992,medium,11,0,0,0.0,0,0.20851123890533596
2024-01-01 08:33:00,1.3401522845064073,1.1250313052663174,motorcycle,23.17064893684814,medium,8,1,0,0.0,4,1.2276450354383954
2024-01-01 17:33:00,0.28782676313338973,7.359204063739488,car,26.389128366131306,high,17,1,1,1.0,3,1.6805435816934349
2024-01-01 11:19:00,7.55137255673619,2.7509888155912443,motorcycle,26.049330938727906,low,11,0,0,0.0,1,0.5658444843545349
2024-01-01 06:19:00,6.203095513534647,6.391078469947064,bus,29.238123887089824,medium,6,0,1,1.0,2,1.0253958704303392
2024-01-01 14:38:00,7.0407976809922355,3.4096197364298853,motorcycle,26.71275187033709,medium,14,0,0,0.0,1,1.1095749376554305
2024-01-01 00:35:00,2.129641615089107,9.976722632646592,bus,15.931894553951283,low,0,0,1,1.0,0,0.734468424100812
2024-01-01 20:41:00,1.3637147558676976,2.6355147949677784,motorcycle,24.534517037635247,high,20,0,0,0.0,4,1.7732741481182377
2024-01-01 13:57:00,0.14544665667881929,2.7913047077426967,motorcycle,29.02379304225924,medium,13,0,0,0.0,4,1.0325402319246921
2024-01-01 03:24:00,3.5058755880659698,9.306722555623983,motorcycle,42.28572082061997,low,3,0,0,0.0,0,0.29523798632300047
2024-01-01 04:14:00,5.899176868546331,0.2464440463632267,car,52.02243273372913,low,4,0,1,1.0,1,0.1329594544378478
2024-01-01 16:45:00,3.922440450997323,6.966889878731969,car,43.354738978506546,medium,16,1,1,1.0,3,0.5548420340497818
2024-01-01 22:18:00,4.374749220237291,7.2532639073587815,motorcycle,22.246209703273934,medium,22,0,0,0.0,3,1.2584596765575355
2024-01-01 08:03:00,9.041586944937483,8.363785774103993,bus,23.041903893738343,medium,8,1,1,1.0,2,1.2319365368753885
2024-01-01 12:47:00,3.4825546702330037,9.744393106384754,motorcycle,28.40671422490649,high,12,0,0,0.0,0,1.5796642887546755
2024-01-01 00:31:00,5.139894891598108,9.756019191566525,car,47.84558888853586,high,0,0,1,1.0,2,0.6077205555732071
2024-01-01 02:12:00,7.8365301274114305,0.6527675756646389,car,28.345759478181066,low,2,0,1,1.0,1,0.5275706753636489
2024-01-01 10:56:00,3.9654278232127016,8.218393227529026,motorcycle,16.724925094625693,low,10,0,0,0.0,0,0.7212512484229052
2024-01-01 09:26:00,6.220867002278735,6.463099336573813,motorcycle,24.98822863046965,medium,9,1,0,0.0,2,1.1670590456510117
2024-01-01 06:35:00,8.623637087467452,6.473421343730912,bus,37.57056001819417,low,6,0,1,1.0,2,0.3738239996967638
2024-01-01 00:34:00,9.495206236576422,1.283499266146948,bus,36.89940276896087,high,0,0,1,1.0,1,1.1550298615519565
2024-01-01 17:56:00,1.4707348092903794,6.501871664456534,bus,27.99783333508344,low,17,1,1,1.0,3,0.533369444415276
2024-01-01 18:15:00,9.265876251614944,9.824825806012479,bus,36.83414673560031,low,18,1,1,1.0,3,0.38609755440666155
2024-01-01 23:38:00,4.921162930795382,9.11818569539447,motorcycle,7.2682779745316815,medium,23,0,0,0.0,3,1.7577240675156105
2024-01-01 03:23:00,2.5824438829895833,4.391306608048505,car,31.038292350326977,medium,3,0,1,1.0,0,0.9653902549891008
2024-01-01 15:09:00,4.591357562382613,0.3994797328609434,motorcycle,38.606854213686304,high,15,0,0,0.0,4,1.0696572893156848
2024-01-01 03:57:00,9.800325752854771,3.6229349000020483,bus,21.67136724845465,low,3,0,1,1.0,2,0.6388105458590891
2024-01-01 00:40:00,4.926180939928696,8.263903116005553,motorcycle,21.63661463503712,low,0,0,0,0.0,2,0.6393897560827146
2024-01-01 05:15:00,3.287516102875082,7.0149910146516605,motorcycle,11.335518472365248,low,5,0,0,0.0,0,0.8110746921272458
2024-01-01 08:23:00,6.334008543167258,4.593436555939564,motorcycle,45.898955948106945,medium,8,1,0,0.0,2,0.4700348017297685
2024-01-01 10:06:00,2.401456187781931,0.5510153515883109,motorcycle,22.798460229784332,high,10,0,0,0.0,4,1.8600769885107833
2024-01-01 01:33:00,0.7586332810866392,4.268947278233027,motorcycle,32.410432778621114,low,1,0,0,0.0,0,0.45982612035631476
2024-01-01 08:12:00,1.2887972191064923,4.690249397178835,car,36.03917041483375,low,8,1,1,1.0,0,0.39934715975277085
2024-01-01 00:22:00,1.2804583895777244,9.28555532894136,car,45.120679491414535,low,0,0,1,1.0,0,0.2479886751430911
2024-01-01 10:02:00,1.5190269351229435,6.410861035821594,motorcycle,28.461022260143647,low,10,0,0,0.0,0,0.5256496289976059
2024-01-01 11:40:00,1.3882717264941014,3.116529166546489,car,24.605702062215812,high,11,0,1,1.0,4,1.7697148968892094
2024-01-01 15:59:00,6.4087474480321465,5.253182644507214,car,31.730676485705533,high,15,0,1,1.0,3,1.4134661757147233
2024-01-01 16:02:00,1.8188008439914483,0.6605530782216007,motorcycle,42.84080276542287,high,16,1,0,0.0,4,0.8579598617288564
2024-01-01 02:03:00,3.456672833238632,9.725682356497368,motorcycle,28.298274685992162,medium,2,0,0,0.0,0,1.0567241771335947
2024-01-01 16:44:00,8.967884099060118,3.60059901930726,car,20.451309184159236,low,16,1,1,1.0,1,0.6591448469306794
2024-01-01 00:36:00,4.739616402628723,4.7786735491313586,car,14.592421916846376,low,0,0,1,1.0,2,0.7567929680525604
2024-01-01 04:50:00,6.675577385210271,3.552839742369226,motorcycle,17.787026153947746,low,4,0,0,0.0,2,0.7035495641008709
2024-01-01 08:35:00,1.7231987120162984,6.825117301162002,car,38.64391497406665,low,8,1,1,1.0,0,0.35593475043222256
2024-01-01 05:22:00,1.9228901880867078,6.62232158329593,motorcycle,26.793755236931887,high,5,0,0,0.0,0,1.6603122381534057
2024-01-01 15:09:00,0.40868616266478863,7.153223105291357,motorcycle,23.924790900792896,medium,15,0,0,0.0,0,1.20250696997357
2024-01-01 10:35:00,1.6893506307216455,2.6814322961192083,motorcycle,22.840327768160577,medium,10,0,0,0.0,4,1.2386557410613142
2024-01-01 19:33:00,2.7859033903195862,3.15668481164066,motorcycle,30.85045860200182,low,19,0,0,0.0,4,0.48582568996663633
2024-01-01 13:45:00,1.7701048427674682,1.2525123109620795,car,27.605449062344164,high,13,0,1,1.0,4,1.6197275468827919
2024-01-01 07:34:00,0.8870253375705561,6.5550997184611255,bus,27.268678562807477,medium,7,1,1,1.0,0,1.0910440479064174
2024-01-01 21:43:00,1.206358711006008,0.3979712733565255,motorcycle,43.493239278107396,medium,21,0,0,0.0,4,0.5502253573964201
2024-01-01 09:34:00,4.607787680327258,5.976823355234591,motorcycle,45.380162818616334,low,9,1,0,0.0,0,0.2436639530230611
2024-01-01 21:43:00,2.063337184057925,8.696958848516338,car,13.899783270910035,medium,21,0,1,1.0,3,1.5366738909696656
2024-01-01 09:38:00,3.6426986104807546,8.908321482896335,car,33.27592731142958,low,9,1,1,1.0,0,0.44540121147617373
2024-01-01 12:41:00,5.034172708548569,4.490377603699617,car,22.23137901378608,high,12,0,1,1.0,4,1.888431049310696
2024-01-01 18:16:00,6.903948286293653,4.593036882130738,car,27.517488861389065,low,18,1,1,1.0,1,0.5413751856435155
2024-01-01 02:13:00,0.39312139841098936,0.7696918300801736,motorcycle,33.092783851266944,medium,2,0,0,0.0,4,0.8969072049577685
2024-01-01 09:12:00,7.994103989090426,6.707650254430357,car,27.872800830690807,low,9,1,1,1.0,2,0.5354533194884865
2024-01-01 00:29:00,6.279003894909078,8.212594203728456,motorcycle,32.30459880627633,low,0,0,0,0.0,2,0.4615900198953945
2024-01-01 02:11:00,0.8175903194887191,2.4465505460471304,motorcycle,36.72970206031918,low,2,0,0,0.0,4,0.38783829899468036
2024-01-01 11:19:00,8.735786241067773,4.213008816333646,motorcycle,32.945768005403195,low,11,0,0,0.0,1,0.4509038665766134
2024-01-01 05:10:00,9.208724005318132,8.388393367652704,motorcycle,23.531636958323766,low,5,0,0,0.0,2,0.6078060506946039
2024-01-01 23:10:00,0.6107795985486375,8.77120467662288,bus,23.708003930296762,low,23,0,1,1.0,3,0.6048666011617206
2024-01-01 14:40:00,2.7687764814720373,2.431799802642259,car,15.602947033819646,medium,14,0,1,1.0,4,1.4799017655393452
2024-01-01 02:59:00,8.062012797930613,5.505706345413643,motorcycle,21.460797024792818,low,2,0,0,0.0,2,0.6423200495867863
2024-01-01 18:32:00,7.482596903836583,1.9249315063582706,motorcycle,49.62068361898528,medium,18,1,0,0.0,1,0.3459772127004906
2024-01-01 18:47:00,1.8452101935637732,1.0187876413955654,motorcycle,22.079964259047557,low,18,1,0,0.0,4,0.6320005956825407
2024-01-01 04:48:00,2.093493233367103,9.111205013919575,motorcycle,18.0662118755618,high,4,0,0,0.0,0,2.09668940622191
2024-01-01 10:56:00,3.70472102791382,8.205075042321091,car,33.199278618447735,low,10,0,1,1.0,0,0.44667868969253777
2024-01-01 07:49:00,4.845229851910213,7.600349018031739,bus,28.8963524070814,medium,7,1,1,1.0,0,1.0367882530972865
2024-01-01 20:31:00,6.1825477153029595,0.4876631881314042,bus,28.044067631507744,medium,20,0,1,1.0,1,1.0651977456164086
2024-01-01 13:06:00,3.689136395697724,8.437287927102574,car,44.0904596641209,high,13,0,1,1.0,3,0.795477016793955
2024-01-01 19:35:00,4.625347161331479,4.380440759053838,car,35.49126675558365,low,19,0,1,1.0,3,0.4084788874069391
2024-01-01 20:06:00,7.474709381337565,3.423951232958596,motorcycle,24.700070682965247,high,20,0,0,0.0,1,1.7649964658517376
2024-01-01 14:32:00,0.366832028905979,5.4647636102537644,motorcycle,25.7552408240822,low,14,0,0,0.0,4,0.5707459862652967
2024-01-01 13:04:00,2.5243694434402073,0.9135324272355583,motorcycle,24.97413486094315,low,13,0,0,0.0,4,0.5837644189842808
2024-01-01 05:54:00,7.133495858845524,7.566465493523989,motorcycle,38.74739621580257,medium,5,0,0,0.0,2,0.7084201261399145
2024-01-01 17:36:00,8.952068376871994,5.824350768882959,car,26.918523705468626,high,17,1,1,1.0,1,1.6540738147265686
2024-01-01 16:05:00,5.116774421156661,1.8659009687316752,motorcycle,12.068464975458497,high,16,1,0,0.0,1,2.396576751227075
2024-01-01 19:01:00,5.321134852653157,1.882321997690456,motorcycle,29.51680321265656,medium,19,0,0,0.0,1,1.0161065595781147
2024-01-01 22:39:00,1.0717201133977605,1.8424865157267423,motorcycle,14.62973998872071,medium,22,0,0,0.0,4,1.5123420003759764
2024-01-01 20:05:00,4.474123668234546,0.5700238755193399,bus,51.84230601754902,high,20,0,1,1.0,4,0.407884699122549
2024-01-01 04:52:00,5.326172664550231,5.877984493716848,motorcycle,20.34332086152769,medium,4,0,0,0.0,2,1.3218893046157438
2024-01-01 12:10:00,2.4247050363472966,8.403481775885082,car,28.381352346422695,low,12,0,1,1.0,0,0.526977460892955
2024-01-01 03:51:00,2.6924323094938094,0.174982139873886,car,32.58202734701137,high,3,0,1,1.0,4,1.3708986326494317
2024-01-01 22:19:00,3.7728416310462265,0.4900464497127355,motorcycle,27.1134183932077,high,22,0,0,0.0,4,1.6443290803396153
2024-01-01 20:47:00,0.20071197777726368,5.727702766869458,motorcycle,27.099695985338073,medium,20,0,0,0.0,3,1.0966768004887308
2024-01-01 22:33:00,3.220791655831783,8.194956853860523,car,34.21827286160877,low,22,0,1,1.0,3,0.42969545230652056
2024-01-01 02:38:00,2.1144800699654462,3.267388905686336,motorcycle,45.262159587962785,high,2,0,0,0.0,4,0.7368920206018608
2024-01-01 09:41:00,3.2749735217791462,3.496143988077222,bus,37.675090818172976,high,9,1,1,1.0,4,1.1162454590913513
2024-01-01 16:32:00,1.1976213181925122,5.963464974967759,motorcycle,44.78513878573543,low,16,1,0,0.0,3,0.25358102023774287
2024-01-01 11:04:00,8.90527280739895,2.74212889124147,motorcycle,19.53380891906498,medium,11,0,0,0.0,1,1.3488730360311674
2024-01-01 10:05:00,5.935924535540487,0.2660836607768413,car,33.17362633255361,medium,10,0,1,1.0,1,0.8942124555815464
2024-01-01 13:51:00,6.791023191444896,7.352285181015961,car,31.55246052058279,medium,13,0,1,1.0,3,0.9482513159805737
2024-01-01 22:56:00,7.891712386073383,6.256499129414531,bus,33.510912916767346,medium,22,0,1,1.0,3,0.8829695694410885
2024-01-01 00:57:00,4.984421989290572,5.807559990556591,car,43.762319706355726,low,0,0,1,1.0,2,0.27062800489407124
2024-01-01 09:49:00,0.8692028808742369,7.416841289918231,bus,27.792108502079458,low,9,1,1,1.0,0,0.536798191632009
2024-01-01 14:11:00,5.371065418185478,6.752308375620375,car,25.944966334459124,high,14,0,1,1.0,3,1.7027516832770437
2024-01-01 11:43:00,5.868411180208791,2.0588198817832115,car,35.33980797418664,high,11,0,1,1.0,1,1.233009601290668
2024-01-01 14:17:00,7.4543947418433,3.524810469433511,motorcycle,12.217972724341525,low,14,0,0,0.0,1,0.7963671212609746
